"ZEIT";"RAUMID";"BEZ";"PGR";"BZR";"PLR";"STADTRAUM";"WLEINFoL";"WLEINFmL";"WLMIToL";"WLMITmL";"WLGUToL";"WLGUTmL";"WLNZORD"
"201213";"11010310";"11";"01";"03";"10";"2";0;0;3521;1759;0;0;0
"201213";"11020411";"11";"02";"04";"11";"2";0;0;5874;1536;0;0;0
"201213";"11020412";"11";"02";"04";"12";"2";308;64;3156;2522;0;0;0
"201213";"11020513";"11";"02";"05";"13";"2";0;0;1903;109;1226;208;0
"201213";"11020514";"11";"02";"05";"14";"2";0;0;6234;1898;0;0;3
"201213";"11020515";"11";"02";"05";"15";"2";0;0;10949;3274;0;0;0
"201213";"11020516";"11";"02";"05";"16";"2";426;46;3050;208;0;0;0
"201213";"11030617";"11";"03";"06";"17";"2";0;0;1636;4403;0;0;6
"201213";"11030618";"11";"03";"06";"18";"2";0;0;11223;4391;0;0;0
"201213";"11030619";"11";"03";"06";"19";"2";395;65;4998;5002;0;0;0
"201213";"11030720";"11";"03";"07";"20";"2";2987;1303;51;90;0;0;0
"201213";"11030721";"11";"03";"07";"21";"2";5785;4728;7461;3382;0;0;66
"201213";"11030824";"11";"03";"08";"24";"2";3978;2160;2520;1392;0;0;0
"201213";"11040925";"11";"04";"09";"25";"2";2840;652;0;0;0;0;0
"201213";"11040926";"11";"04";"09";"26";"2";15179;6010;5516;108;0;0;0
"201213";"11041022";"11";"04";"10";"22";"2";1298;2623;1020;91;0;0;0
"201213";"11041023";"11";"04";"10";"23";"2";1681;2924;532;749;0;0;0
"201213";"11041027";"11";"04";"10";"27";"2";123;1099;962;547;0;0;0
"201213";"11041128";"11";"04";"11";"28";"2";4891;2397;14647;2862;0;0;0
"201213";"11051229";"11";"05";"12";"29";"2";97;369;2170;704;0;0;15
"201213";"11051330";"11";"05";"13";"30";"2";614;30;3404;505;3236;348;0
"201213";"11051331";"11";"05";"13";"31";"2";0;0;7922;1492;0;0;13
"201213";"11051332";"11";"05";"13";"32";"2";0;0;3114;568;1488;894;16
"201213";"12103115";"12";"10";"31";"15";"2";4169;3240;0;0;0;0;0
"201213";"12103116";"12";"10";"31";"16";"2";3464;5504;0;3;0;0;0
"201213";"12103117";"12";"10";"31";"17";"2";5031;4709;0;0;0;0;0
"201213";"12103218";"12";"10";"32";"18";"2";5974;5069;1570;298;0;0;0
"201213";"12103219";"12";"10";"32";"19";"2";1295;7229;0;0;0;0;0
"201213";"12103220";"12";"10";"32";"20";"2";3125;1324;121;0;0;0;0
"201213";"12214125";"12";"21";"41";"25";"2";827;1616;3383;1151;0;0;3
"201213";"12214126";"12";"21";"41";"26";"2";33;0;6113;1321;0;0;0
"201213";"12214421";"12";"21";"44";"21";"2";1282;1015;218;0;0;0;0
"201213";"12214422";"12";"21";"44";"22";"2";4804;3000;0;0;0;0;0
"201213";"12214423";"12";"21";"44";"23";"2";4445;1083;0;0;0;0;0
"201213";"12214424";"12";"21";"44";"24";"2";5841;4093;0;0;0;0;0
"201213";"12214527";"12";"21";"45";"27";"2";9;31;2798;1856;5394;110;0
"201213";"12214528";"12";"21";"45";"28";"2";61;15;88;0;0;63;0
"201213";"12224229";"12";"22";"42";"29";"2";0;0;5887;101;0;0;0
"201213";"12224230";"12";"22";"42";"30";"2";3610;190;11692;1777;362;147;6
"201213";"12231101";"12";"23";"11";"01";"2";29;15;4949;636;9272;1312;0
"201213";"12231102";"12";"23";"11";"02";"2";0;0;1597;52;14558;488;0
"201213";"12301203";"12";"30";"12";"03";"2";0;143;9945;4124;0;0;0
"201213";"12301204";"12";"30";"12";"04";"2";0;18;4969;1230;0;0;3
"201213";"12301205";"12";"30";"12";"05";"2";0;0;3748;1100;0;0;0
"201213";"12301206";"12";"30";"12";"06";"2";19;0;4255;520;0;0;6
"201213";"12302107";"12";"30";"21";"07";"2";1699;1299;0;0;0;0;0
"201213";"12302108";"12";"30";"21";"08";"2";12459;1475;0;0;0;0;0
"201213";"12302109";"12";"30";"21";"09";"2";8625;2067;0;0;0;0;0
"201213";"12302110";"12";"30";"21";"10";"2";6841;2673;0;0;0;0;0
"201213";"12302211";"12";"30";"22";"11";"2";2790;476;0;0;0;0;0
"201213";"12302212";"12";"30";"22";"12";"2";0;0;5149;179;0;0;0
"201213";"12304313";"12";"30";"43";"13";"2";5037;1383;0;0;0;0;0
"201213";"12304314";"12";"30";"43";"14";"2";0;0;7595;2040;0;0;0
